"","CASE_ENQUIRY_ID","open_dt","target_dt","closed_dt","OnTime_Status","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
"3664",101001244376,2015-01-08 14:47:06,2015-02-07 14:47:06,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"149 Howard Ave  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1301","149 Howard Ave","02125",42.3153,-71.0757,"Constituent Call"
"3665",101001244334,2015-01-08 14:08:56,2015-02-07 14:08:56,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"8 Halborn St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1802","8 Halborn St","02126",42.275,-71.0886,"Constituent Call"
"3666",101001244328,2015-01-08 14:05:15,2015-02-07 14:05:15,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"618 Parker St  Mission Hill  MA  02120",9,"10A",7,"B2","Mission Hill",13,"Ward 9","0904","618 Parker St","02120",42.3594,-71.0587,"Constituent Call"
"3667",101001244317,2015-01-08 13:46:53,2015-02-07 13:46:53,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"175 Minot St  Dorchester  MA  02122",8,"07",3,"C11","Dorchester",7,"Ward 16","1609","175 Minot St","02122",42.2839,-71.0546,"Constituent Call"
"3668",101001244316,2015-01-08 13:46:47,2015-02-07 13:46:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"35 W Newton St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 9","0901","35 W Newton St","02118",42.3389,-71.0739,"Constituent Call"
"3669",101001244313,2015-01-08 13:43:16,2015-02-07 13:43:16,2015-01-08 13:43:56,"ONTIME","Closed","Case Closed Case Invalid","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"91 Walter St  Roslindale  MA  02131",9,"06",5,"E5","Roslindale",10,"Ward 20","2004","91 Walter St","02131",42.2912,-71.1314,"Constituent Call"
"3670",101001244292,2015-01-08 13:24:16,2015-02-07 13:24:15,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"374 Chestnut Hill Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2115","374 Chestnut Hill Ave","02135",42.3365,-71.1511,"Constituent Call"
"3671",101001244288,2015-01-08 13:17:53,2015-02-07 13:17:53,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"21-27 Westwind Rd  Dorchester  MA  02125",6,"03",3,"C6","Dorchester",7,"13","1303","21-27 Westwind Rd","02125",42.3182,-71.0413,"Constituent Call"
"3672",101001244279,2015-01-08 13:11:38,2015-02-07 13:11:38,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"480 Norfolk St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1802","480 Norfolk St","02126",42.2797,-71.0885,"Constituent Call"
"3673",101001244273,2015-01-08 13:07:46,2015-02-07 13:07:46,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"110 Draper St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1507","110 Draper St","02122",42.3052,-71.0656,"Constituent Call"
"3674",101001244220,2015-01-08 12:39:40,2015-02-07 12:39:40,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"15 Saint Marks Rd  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1604","15 Saint Marks Rd","02124",42.2913,-71.0618,"Constituent Call"
"3675",101001244209,2015-01-08 12:33:54,2015-02-07 12:33:54,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"21 San Juan St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"09","0901","21 San Juan St","02118",42.3411,-71.0739,"Constituent Call"
"3676",101001244206,2015-01-08 12:32:56,2015-02-07 12:32:56,2015-01-14 11:01:49,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"45 Shepton St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1606","45 Shepton St","02124",42.2897,-71.0612,"Constituent Call"
"3677",101001244184,2015-01-08 12:20:41,2015-02-07 12:20:41,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"8 Byron St  Boston  MA  02108",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0505","8 Byron St","02108",42.3565,-71.0707,"Constituent Call"
"3678",101001244139,2015-01-08 11:40:19,2015-02-07 11:40:19,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"15 Greenwood St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1406","15 Greenwood St","02121",42.3016,-71.0798,"Constituent Call"
"3679",101001244126,2015-01-08 11:27:30,2015-02-07 11:27:30,2015-03-13 13:15:58,"OVERDUE","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"196 Blue Hill Ave  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1301","196 Blue Hill Ave","02125",42.318,-71.0777,"Constituent Call"
"3680",101001244125,2015-01-08 11:26:47,2015-02-07 11:26:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Holborn St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1206","12 Holborn St","02121",42.3153,-71.0823,"Constituent Call"
"3681",101001244123,2015-01-08 11:26:07,2015-02-07 11:26:06,2015-03-05 15:42:43,"OVERDUE","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"40-50 Chester St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",14,"Ward 21","2103","40-50 Chester St","02134",42.3522,-71.1287,"Constituent Call"
"3682",101001244121,2015-01-08 11:24:04,2015-02-07 11:24:04,2015-01-29 15:22:01,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"2-4 Denvir St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1606","2-4 Denvir St","02124",42.2894,-71.0622,"Constituent Call"
"3683",101001244118,2015-01-08 11:19:51,2015-02-07 11:19:51,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"16 Charlotte St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1407","16 Charlotte St","02121",42.3001,-71.0853,"Constituent Call"
"3684",101001244116,2015-01-08 11:17:32,2015-02-07 11:17:31,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"3-9 Monsignor Patrick J Lydon Way  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"16","1606","3-9 Monsignor Patrick J Lydon Way","02124",42.2881,-71.0634,"Constituent Call"
"3685",101001244103,2015-01-08 11:07:21,2015-02-07 11:07:21,2015-01-08 16:56:54,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"64 Burbank St  Boston  MA  02115",4,"10A",8,"D4","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 4","0407","64 Burbank St","02115",42.3443,-71.0888,"Constituent Call"
"3686",101001244085,2015-01-08 10:51:55,2015-02-07 10:51:55,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"11-15 Monsignor Patrick J Lydon Way  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"16","1606","11-15 Monsignor Patrick J Lydon Way","02124",42.288,-71.063,"Constituent Call"
"3687",101001244079,2015-01-08 10:45:12,2015-02-07 10:45:12,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"35 Rowe St  Roslindale  MA  02131",12,"02",5,"E5","Roslindale",10,"19","1910","35 Rowe St","02131",42.2836,-71.1207,"Self Service"
"3688",101001244076,2015-01-08 10:42:00,2015-02-07 10:41:59,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4 Beale St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1608","4 Beale St","02124",42.2832,-71.0648,"Constituent Call"
"3689",101001244075,2015-01-08 10:40:22,2015-02-07 10:40:21,2015-01-13 15:32:14,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"430 River St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1804","430 River St","02126",42.2691,-71.091,"Constituent Call"
"3690",101001244071,2015-01-08 10:39:01,2015-02-07 10:39:01,2015-01-14 11:12:31,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"210 Maverick St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0102","210 Maverick St","02128",42.3689,-71.0356,"Constituent Call"
"3691",101001244063,2015-01-08 10:31:32,2015-02-07 10:31:31,2015-03-05 10:49:32,"OVERDUE","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"118 Howland St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1208","118 Howland St","02121",42.3144,-71.0905,"Constituent Call"
"3692",101001244061,2015-01-08 10:27:04,2015-02-07 10:27:04,2015-01-09 09:22:33,"ONTIME","Closed","Case Closed Case Invalid No E Form.  Will do again.","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"46 Westgate Rd  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",12,"20","2020","46 Westgate Rd","02132",42.3004,-71.1658,"Constituent Call"
"3693",101001244058,2015-01-08 10:21:03,2015-02-07 10:21:03,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1120 Commonwealth Ave  Allston  MA  02134",NA,"04",9,"D14","Allston / Brighton",14,"Ward 21","2103","1120 Commonwealth Ave","02134",42.351,-71.1253,"Self Service"
"3694",101001244048,2015-01-08 10:15:47,2015-02-07 10:15:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"63 Hano St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2202","63 Hano St","02134",42.3553,-71.1377,"Constituent Call"
"3695",101001244044,2015-01-08 10:13:57,2015-02-07 10:13:57,2015-03-05 15:36:26,"OVERDUE","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"39 Corona St  Dorchester  MA  02124",7,"03",4,"C11","Dorchester",8,"Ward 15","1505","39 Corona St","02124",42.3011,-71.07,"Constituent Call"
"3696",101001244027,2015-01-08 10:01:22,2015-02-07 10:01:21,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"706 E Sixth St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0608","706 E Sixth St","02127",42.3333,-71.032,"Constituent Call"
"3697",101001244024,2015-01-08 10:00:37,2015-02-07 10:00:37,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Normandy St  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","12 Normandy St","02121",42.3117,-71.0776,"Constituent Call"
"3698",101001244007,2015-01-08 09:35:53,2015-02-07 09:35:53,2015-01-21 11:13:26,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Bailey St  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",8,"Ward 17","1711","12 Bailey St","02124",42.2835,-71.0705,"Constituent Call"
"3699",101001244006,2015-01-08 09:34:54,2015-02-07 09:34:54,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"80 W Newton St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 9","0901","80 W Newton St","02118",42.3404,-71.0757,"Constituent Call"
"3700",101001243993,2015-01-08 09:28:23,2015-02-07 09:28:23,2015-01-08 16:31:52,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1352 Dorchester Ave  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1506","1352 Dorchester Ave","02122",42.3045,-71.059,"Constituent Call"
"3701",101001243951,2015-01-08 08:40:25,2015-02-07 08:40:25,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"527 E Seventh St  South Boston  MA  02127",6,"05",2,"C6","South Boston",5,"07","0702","527 E Seventh St","02127",42.3594,-71.0587,"Constituent Call"
"3702",101001243912,2015-01-08 07:45:57,2015-02-07 07:45:57,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Bailey St  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",8,"Ward 17","1711","12 Bailey St","02124",42.2835,-71.0705,"Constituent Call"
"3703",101001243901,2015-01-08 06:52:44,2015-02-07 06:52:43,2015-03-05 14:31:58,"OVERDUE","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"15 Riverside Sq  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"18","1815","15 Riverside Sq","02136",42.2595,-71.1144,"Constituent Call"
"3704",101001243891,2015-01-08 05:16:35,2015-02-07 05:16:35,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"90 Bynner St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"10","1009","90 Bynner St","02130",42.3239,-71.1126,"Constituent Call"
"3705",101001243882,2015-01-07 22:58:42,2015-02-06 22:58:42,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1 Josephine St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1508","1 Josephine St","02122",42.3002,-71.0656,"Constituent Call"
"3706",101001243881,2015-01-07 22:56:42,2015-02-06 22:56:41,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"24 Charlotte St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1407","24 Charlotte St","02121",42.2998,-71.085,"Constituent Call"
"3707",101001243878,2015-01-07 22:09:02,2015-02-06 22:09:02,2015-02-02 12:59:14,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"16 Charlotte St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1407","16 Charlotte St","02121",42.3001,-71.0853,"Constituent Call"
"3708",101001243867,2015-01-07 20:03:09,2015-02-06 20:03:09,2015-01-21 10:58:55,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4 Brinsley St  Dorchester  MA  02121",7,"03",4,"C11","Roxbury",8,"Ward 14","1404","4 Brinsley St","02121",42.3048,-71.0792,"Constituent Call"
"3709",101001243861,2015-01-07 19:45:10,2015-02-06 19:45:10,2015-01-21 11:01:11,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"41 Hosmer St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1414","41 Hosmer St","02126",42.2804,-71.0899,"Constituent Call"
"3710",101001243858,2015-01-07 19:26:25,2015-02-06 19:26:24,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Bailey St  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",8,"Ward 17","1711","12 Bailey St","02124",42.2835,-71.0705,"Constituent Call"
"3711",101001243855,2015-01-07 19:22:13,2015-02-06 19:22:12,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Bailey St  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",8,"Ward 17","1711","12 Bailey St","02124",42.2835,-71.0705,"Constituent Call"
"3712",101001243833,2015-01-07 17:09:15,2015-02-06 17:09:15,2015-02-04 10:49:00,"ONTIME","Closed","Case Closed VIOLFND: Violation Found","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Mclellan St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1406","12 Mclellan St","02121",42.301,-71.085,"Constituent Call"
"3713",101001243831,2015-01-07 17:06:24,2015-02-06 17:06:24,2015-01-21 11:02:59,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"95 Waldeck St  Dorchester  MA  02124",7,"03",4,"C11","Dorchester",8,"Ward 17","1702","95 Waldeck St","02124",42.2991,-71.0651,"Constituent Call"
"3714",101001243792,2015-01-07 15:38:53,2015-02-06 15:38:53,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"2262 Dorchester Ave  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 17","1713","2262 Dorchester Ave","02124",42.2729,-71.0671,"Constituent Call"
"3715",101001243766,2015-01-07 15:11:44,2015-02-06 15:11:44,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"40 Hancock St  Boston  MA  02114",3,"1B",2,"A1","Boston",3,"03","0306","40 Hancock St","02114",42.3594,-71.0587,"Constituent Call"
